10,0.01809406280517578,0.0489201545715332,0.048720359802246094
11,0.020527124404907227,0.04821062088012695,0.04138016700744629
12,0.018851041793823242,0.0402984619140625,0.04134559631347656
13,0.018460988998413086,0.039907217025756836,0.045667171478271484
14,0.019635438919067383,0.05080986022949219,0.05344390869140625
15,0.020733118057250977,0.04780101776123047,0.049044132232666016
16,0.01997828483581543,0.0477452278137207,0.04773831367492676
17,0.020201444625854492,0.04692840576171875,0.052063941955566406
18,0.02075672149658203,0.048023223876953125,0.044205427169799805
19,0.021178007125854492,0.048993587493896484,0.04015374183654785
20,0.018677949905395508,0.04138326644897461,0.0423121452331543
21,0.01948857307434082,0.04199504852294922,0.04170107841491699
22,0.020819425582885742,0.0423126220703125,0.04171299934387207
23,0.022563934326171875,0.04277324676513672,0.04172396659851074
24,0.023741960525512695,0.04314684867858887,0.043135881423950195
25,0.027566194534301758,0.046007633209228516,0.046491384506225586
26,0.030919551849365234,0.04581594467163086,0.04509592056274414
27,0.04006481170654297,0.051903486251831055,0.05154609680175781
28,0.05453228950500488,0.06281089782714844,0.059660911560058594
29,0.07805752754211426,0.08043050765991211,0.08054614067077637
30,0.11907601356506348,0.10808539390563965,0.10409808158874512
31,0.17859506607055664,0.14539337158203125,0.14267373085021973
32,0.27998971939086914,0.20583558082580566,0.20592284202575684
33,0.4359867572784424,0.30693554878234863,0.312652587890625
34,0.6991536617279053,0.4806215763092041,0.46973538398742676
35,1.1368622779846191,0.7508716583251953,0.7534546852111816
36,1.8061552047729492,1.1841843128204346,1.2238948345184326
37,2.983556032180786,1.9249746799468994,1.9095773696899414
38,4.8797900676727295,3.0931930541992188,3.0865554809570312
39,7.78939962387085,4.9252073764801025,4.9454357624053955
40,13.270633935928345,7.974422454833984,8.04525899887085
