10,0.015719175338745117,0.037856340408325195
11,0.015788793563842773,0.0363006591796875
12,0.015621423721313477,0.03714275360107422
13,0.015850067138671875,0.03875589370727539
14,0.016053199768066406,0.03576374053955078
15,0.016019582748413086,0.0361325740814209
16,0.01595783233642578,0.036377906799316406
17,0.015901565551757812,0.03538346290588379
18,0.016042470932006836,0.03885078430175781
19,0.017088890075683594,0.03821849822998047
20,0.0174407958984375,0.038291215896606445
21,0.01776266098022461,0.03978228569030762
22,0.017956972122192383,0.04078054428100586
23,0.019934654235839844,0.04050111770629883
24,0.021609783172607422,0.04224801063537598
25,0.025625944137573242,0.048285484313964844
26,0.03140711784362793,0.049944162368774414
27,0.04101228713989258,0.05534219741821289
28,0.057212114334106445,0.06318211555480957
29,0.08075284957885742,0.07502865791320801
30,0.11756038665771484,0.10074377059936523
31,0.17977166175842285,0.14412188529968262
32,0.28577566146850586,0.20603561401367188
33,0.4418461322784424,0.30954575538635254
34,0.7111160755157471,0.4887256622314453
35,1.1266558170318604,0.7478318214416504
36,1.8344590663909912,1.1969404220581055
37,3.0402915477752686,1.9658925533294678
38,4.75711989402771,3.106110095977783
39,8.240288972854614,5.139183044433594
40,13.130534648895264,7.955336332321167
